시설번호,시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,설치연도,출수압력,관할기관명,관할기관전화번호,데이터기준일자,geometry,index_right,BASE_DATE,ADM_CD,ADM_NM
동부-신천-상2-1-37,1,대구광역시,동구,27140,대구광역시 동구 신암남로 45,대구광역시 동구 신암동 208-1,35.8796933275,128.6209699792,동대구초등학교 서편 삼거리,신천119안전센터,N,2019,3.8,동부소방서,053-605-5323,2024-02-07,POINT (128.6209699792 35.8796933275),2670,20240630,22020530,신암3동
동부-신천-하2-1-38,2,대구광역시,동구,27140,대구광역시 동구 아양로8길 7,대구광역시 동구 신암동 214-1,35.8814095226,128.6191814567,댕기구이식당 앞,신천119안전센터,N,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6191814567 35.8814095226),2670,20240630,22020530,신암3동
동부-신천-하2-1-39,2,대구광역시,동구,27140,대구광역시 동구 신암남로11길 52,대구광역시 동구 신암동 210-21,35.8806418038,128.6203669027,천명하우징 북동편 사거리,신천119안전센터,N,2019,3.8,동부소방서,053-605-5323,2024-02-07,POINT (128.6203669027 35.8806418038),2670,20240630,22020530,신암3동
동부-신천-하2-1-40,2,대구광역시,동구,27140,대구광역시 동구 신암남로 94,대구광역시 동구 신암동 207-25,35.8799366477,128.6260261,카페다닐살롱 앞,신천119안전센터,N,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6260261 35.8799366477),2670,20240630,22020530,신암3동
동부-신천-상2-1-41,1,대구광역시,동구,27140,대구광역시 동구 아양로 62,대구광역시 동구 신암동 216-1,35.8822939531,128.6208521,에땅구두 앞,신천119안전센터,Y,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6208521 35.8822939531),2670,20240630,22020530,신암3동
동부-신천-상2-1-42,1,대구광역시,동구,27140,대구광역시 동구 동대구로 99길 18,대구광역시 동구 신암동 221-16,35.88168111,128.6237980015,해맞이빌 앞,신천119안전센터,Y,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6237980015 35.88168111),2670,20240630,22020530,신암3동
동부-신천-하2-1-43,2,대구광역시,동구,27140,대구광역시 동구 신암남로15길 37-26,대구광역시 동구 신암동 228-27,35.8800713319,128.6220351,바순이네빈티지 앞,신천119안전센터,N,2019,4.2,동부소방서,053-605-5323,2024-02-07,POINT (128.6220351 35.8800713319),2670,20240630,22020530,신암3동
동부-신천-하2-1-45,2,대구광역시,동구,27140,대구광역시 동구 아양로11길 67,대구광역시 동구 신암동 627-10,35.88672811,128.6233281,한빛빌라 남서편,신천119안전센터,N,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6233281 35.88672811),2906,20240630,22020540,신암4동
동부-신천-하2-1-49,2,대구광역시,동구,27140,대구광역시 동구 동북로 412,대구광역시 동구 신암동 116,35.8859761125,128.6321558142,(구)마니국밥국시 앞,신천119안전센터,N,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6321558142 35.8859761125),2906,20240630,22020540,신암4동
동부-신천-하2-1-50,2,대구광역시,동구,27140,대구광역시 동구 큰고개로 14,대구광역시 동구 신암동 620-6,35.8862482217,128.6260551,동대구역센텀화성파크드림 주출입구,신천119안전센터,Y,2019,3.8,동부소방서,053-605-5323,2024-02-07,POINT (128.6260551 35.8862482217),2906,20240630,22020540,신암4동
동부-신천-상2-1-51,1,대구광역시,동구,27140,대구광역시 동구 동대구로 572,대구광역시 동구 신암동 259-2,35.88121111,128.6265991534,푸드박스 앞,신천119안전센터,N,2021,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6265991534 35.88121111),2906,20240630,22020540,신암4동
동부-신천-하2-1-53,2,대구광역시,동구,27140,대구광역시 동구 신암남로 111,대구광역시 동구 신암동 259-42,35.880682619,128.627577506,엘크루에비뉴원아파트 남편,신천119안전센터,N,2019,4.1,동부소방서,053-605-5323,2024-02-07,POINT (128.627577506 35.880682619),2906,20240630,22020540,신암4동
동부-신천-하2-1-55,2,대구광역시,동구,27140,대구광역시 동구 신암남로23길 62,대구광역시 동구 신암동 285-2,35.8847239754,128.6300799804,포시즌빌 동편,신천119안전센터,N,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6300799804 35.8847239754),2906,20240630,22020540,신암4동
동부-신천-하2-1-56,2,대구광역시,동구,27140,대구광역시 동구 아양로 99,대구광역시 동구 신암동 576-31,35.8838491926,128.6229916279,파티마병원 정문 입구 인도상,신천119안전센터,N,2019,3.8,동부소방서,053-605-5323,2024-02-07,POINT (128.6229916279 35.8838491926),2906,20240630,22020540,신암4동
동부-신천-상2-1-57,1,대구광역시,동구,27140,대구광역시 동구 신암남로27길 80,대구광역시 동구 신암동 330-1,35.8836744322,128.6306951,새동신부동산 전신주 옆,신천119안전센터,N,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6306951 35.8836744322),2906,20240630,22020540,신암4동
동부-신천-하2-1-58,2,대구광역시,동구,27140,대구광역시 동구 아양로 34길 33,대구광역시 동구 신암동 330-8,35.8828394989,128.6300217549,SG펠리체 주차장 맞은편,신천119안전센터,N,2019,4.2,동부소방서,053-605-5323,2024-02-07,POINT (128.6300217549 35.8828394989),2906,20240630,22020540,신암4동
동부-신천-상2-1-59,1,대구광역시,동구,27140,대구광역시 동구 신암남로 153,대구광역시 동구 신암동 331-22,35.8832207425,128.6308268406,동대구세차장 앞,신천119안전센터,N,2019,3.9,동부소방서,053-605-5323,2024-02-07,POINT (128.6308268406 35.8832207425),2906,20240630,22020540,신암4동
동부-신천-하2-1-60,2,대구광역시,동구,27140,대구광역시 동구 아양로 190,대구광역시 동구 효목동 956-1,35.8854106579,128.6339774297,큰고개오거리 교통섬 남편화단 위,신천119안전센터,N,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6339774297 35.8854106579),14,20240630,22020600,효목1동
동부-신천-하2-1-61,2,대구광역시,동구,27140,대구광역시 동구 아양로34길 7,대구광역시 동구 신암동 337-3,35.8846448409,128.631501071,셀프24시 무인빨래방 앞,신천119안전센터,N,2019,3.8,동부소방서,053-605-5323,2024-02-07,POINT (128.631501071 35.8846448409),2906,20240630,22020540,신암4동
동부-신천-하2-1-62,2,대구광역시,동구,27140,대구광역시 동구 신암남로28길 45,대구광역시 동구 신암동 346-1,35.8832402392,128.6320321,CU편의점 앞,신천119안전센터,N,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6320321 35.8832402392),2906,20240630,22020540,신암4동
동부-신천-하2-1-63,2,대구광역시,동구,27140,대구광역시 동구 신암남로 150,대구광역시 동구 신암동 348-3,35.8825849931,128.6311531,칠성푸드 앞,신천119안전센터,N,2019,3.9,동부소방서,053-605-5323,2024-02-07,POINT (128.6311531 35.8825849931),2906,20240630,22020540,신암4동
동부-신천-하2-1-64,2,대구광역시,동구,27140,대구광역시 동구 신암남로24길 101,대구광역시 동구 신암동 362-29,35.882973491,128.6339851,우성하이츠 앞,신천119안전센터,N,2019,3.9,동부소방서,053-605-5323,2024-02-07,POINT (128.6339851 35.882973491),2906,20240630,22020540,신암4동
동부-신천-하2-1-65,2,대구광역시,동구,27140,대구광역시 동구 아양로 127,대구광역시 동구 신암동 250-1,35.8853004686,128.6269210079,동대구역센텀화성파크드림 122동 남편,신천119안전센터,N,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6269210079 35.8853004686),2906,20240630,22020540,신암4동
동부-신천-하2-1-66,2,대구광역시,동구,27140,대구광역시 동구 평화로 97,대구광역시 동구 신암동 614-7,35.8855247296,128.6243672739,후지제록스 북편,신천119안전센터,N,2019,4.1,동부소방서,053-605-5323,2024-02-07,POINT (128.6243672739 35.8855247296),2906,20240630,22020540,신암4동
동부-신천-하2-1-67,2,대구광역시,동구,27140,대구광역시 동구 아양로11길 71,대구광역시 동구 신암동 625-170,35.8869615649,128.6237362969,보성1차아파트 7동 북동편,신천119안전센터,N,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6237362969 35.8869615649),2906,20240630,22020540,신암4동
동부-신천-상2-1-69,1,대구광역시,동구,27140,대구광역시 동구 동북로 306,대구광역시 동구 신암동 648-1,35.8916851844,128.6230865696,한통정육식당 북편,신천119안전센터,Y,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6230865696 35.8916851844),2906,20240630,22020540,신암4동
동부-신천-하2-1-70,2,대구광역시,동구,27140,대구광역시 동구 경대로 130,대구광역시 동구 신암동 651-8,35.89113611,128.6201621,미소식당 한식뷔페 앞,신천119안전센터,N,2019,3.8,동부소방서,053-605-5323,2024-02-07,POINT (128.6201621 35.89113611),3030,20240630,22050650,복현1동
동부-신천-상2-1-72,1,대구광역시,동구,27140,대구광역시 동구 신암북로 101,대구광역시 동구 신암동 681-6,35.8886273374,128.6264247466,로얄도기명품타일 남편,신천119안전센터,Y,2020,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6264247466 35.8886273374),2906,20240630,22020540,신암4동
동부-신천-상2-1-73,1,대구광역시,동구,27140,,대구광역시 동구 신암동 677-41,35.8910734022,128.6246141,동대구해모로스퀘어웨스트 북편 공원 삼거리,신천119안전센터,N,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6246141 35.8910734022),2906,20240630,22020540,신암4동
동부-신천-상2-1-74,1,대구광역시,동구,27140,대구광역시 동구 동북로 340,대구광역시 동구 신암동 682-54,35.8903622834,128.6262725281,동대구해모르웨스트 동편,신천119안전센터,Y,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6262725281 35.8903622834),2906,20240630,22020540,신암4동
동부-신천-상2-1-75,1,대구광역시,동구,27140,대구광역시 동구 큰고개로 35-1,대구광역시 동구 신암동 1810-11,35.8877293682,128.6247251,대궁전노래연습장 도로 건너편,신천119안전센터,N,2017,4.2,동부소방서,053-605-5323,2024-02-07,POINT (128.6247251 35.8877293682),2906,20240630,22020540,신암4동
동부-신천-하2-1-76,2,대구광역시,동구,27140,대구광역시 동구 아양로 227,대구광역시 동구 신암동 1476,35.8866975672,128.6380311,박동물병원,신천119안전센터,N,1988,3.9,동부소방서,053-605-5323,2024-02-07,POINT (128.6380311 35.8866975672),3007,20240630,22020550,신암5동
동부-신천-하2-1-77,2,대구광역시,동구,27140,대구광역시 동구 아양로 207,대구광역시 동구 신암동 36-1,35.8868105755,128.636075097,동구청동편,신천119안전센터,N,1983,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.636075097 35.8868105755),3007,20240630,22020550,신암5동
동부-신천-하2-1-78,2,대구광역시,동구,27140,대구광역시 동구 아양로 191,대구광역시 동구 신암동 98-15,35.8859975043,128.6340482889,안경매니저 서편,신천119안전센터,N,1998,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6340482889 35.8859975043),3007,20240630,22020550,신암5동
동부-신천-하2-1-79,2,대구광역시,동구,27140,대구광역시 동구 동북로81길 7,대구광역시 동구 신암동 125-2,35.88676911,128.6320432043,대구스텐철공업 앞,신천119안전센터,N,2019,3.8,동부소방서,053-605-5323,2024-02-07,POINT (128.6320432043 35.88676911),3007,20240630,22020550,신암5동
동부-신천-하2-1-80,2,대구광역시,동구,27140,대구광역시 동구 동북로83길 18,대구광역시 동구 신암동 95-126,35.886597498,128.6330533559,칠용사 앞,신천119안전센터,N,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6330533559 35.886597498),3007,20240630,22020550,신암5동
동부-신천-하2-1-81,2,대구광역시,동구,27140,대구광역시 동구 동북로79길 23-1,대구광역시 동구 신암동 129-24,35.8875417849,128.6324101,광고백화점 앞,신천119안전센터,N,2019,3.9,동부소방서,053-605-5323,2024-02-07,POINT (128.6324101 35.8875417849),3007,20240630,22020550,신암5동
동부-신천-상2-1-82,1,대구광역시,동구,27140,대구광역시 동구 동북로79길 46,대구광역시 동구 신암동 95-13,35.88744111,128.6335170926,대구청과 앞,신천119안전센터,N,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6335170926 35.88744111),3007,20240630,22020550,신암5동
동부-신천-하2-1-83,2,대구광역시,동구,27140,대구광역시 동구 아양로39길 50,대구광역시 동구 신암동 60-12,35.889776949,128.6347041394,두리헤어클럽 동편,신천119안전센터,N,2019,4.1,동부소방서,053-605-5323,2024-02-07,POINT (128.6347041394 35.889776949),3007,20240630,22020550,신암5동
동부-신천-하2-1-84,2,대구광역시,동구,27140,대구광역시 동구 아양로41길 40,대구광역시 동구 신암동 54-40,35.8892838338,128.635704398,대홍설비 앞,신천119안전센터,N,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.635704398 35.8892838338),3007,20240630,22020550,신암5동
동부-신천-하2-1-85,2,대구광역시,동구,27140,대구광역시 동구 동북로81길 42,대구광역시 동구 신암동 130-89,35.88818511,128.6312404282,미미비디오맞은편,신천119안전센터,N,2019,3.8,동부소방서,053-605-5323,2024-02-07,POINT (128.6312404282 35.88818511),3007,20240630,22020550,신암5동
동부-신천-하2-1-90,2,대구광역시,동구,27140,대구광역시 동구 동북로77길 51,대구광역시 동구 신암동 92-12,35.88846311,128.6328151,,신천119안전센터,N,2019,4.2,동부소방서,053-605-5323,2024-02-07,POINT (128.6328151 35.88846311),3007,20240630,22020550,신암5동
동부-신천-하2-1-91,2,대구광역시,동구,27140,대구광역시 동구 아양로37길 61,대구광역시 동구 신암동 93-1,35.8885911811,128.6333440195,창조종합장식 앞,신천119안전센터,N,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6333440195 35.8885911811),3007,20240630,22020550,신암5동
동부-신천-하2-1-92,2,대구광역시,동구,27140,대구광역시 동구 아양로37길 68,대구광역시 동구 신암동 65,35.8889005196,128.6335178129,새마을금고 앞,신천119안전센터,N,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6335178129 35.8889005196),3007,20240630,22020550,신암5동
동부-신천-하2-1-93,2,대구광역시,동구,27140,대구광역시 동구 동부로 18-1,대구광역시 동구 신천동 601-11,35.8738696726,128.6145982141,T월드 앞,신천119안전센터,N,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6145982141 35.8738696726),3024,20240630,22020560,신천1·2동
동부-신천-상2-1-94,1,대구광역시,동구,27140,대구광역시 동구 동부로 20,대구광역시 동구 신천동 600-5,35.8736696402,128.6146291,신천주공3단지 302동 동편,신천119안전센터,N,2019,3.8,동부소방서,053-605-5323,2024-02-07,POINT (128.6146291 35.8736696402),3024,20240630,22020560,신천1·2동
동부-신천-하2-1-95,2,대구광역시,동구,27140,대구광역시 동구 신암남로28길 74,대구광역시 동구 신암동 362-1,35.88447211,128.6331991,이마트24 입구,신천119안전센터,N,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6331991 35.88447211),2906,20240630,22020540,신암4동
동부-신천-상2-1-96,1,대구광역시,동구,27140,대구광역시 동구 동부로26길 22,대구광역시 동구 신천동 326-8,35.8739398697,128.6276431624,화신빌딩 동편,신천119안전센터,N,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6276431624 35.8739398697),2226,20240630,22020590,신천4동
동부-신천-하2-1-97,2,대구광역시,동구,27140,대구광역시 동구 동부로22길 59,대구광역시 동구 신천동 319-9,35.8712597109,128.6273541,샹제리제웨딩 남편,신천119안전센터,N,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6273541 35.8712597109),2226,20240630,22020590,신천4동
동부-신천-상2-1-98,1,대구광역시,동구,27140,대구광역시 동구 동부로6길 65,대구광역시 동구 신천동 685-8,35.87147011,128.6177001,동부도서관 신천분관 앞,신천119안전센터,N,2019,4.1,동부소방서,053-605-5323,2024-02-07,POINT (128.6177001 35.87147011),3024,20240630,22020560,신천1·2동
동부-신천-하2-1-99,2,대구광역시,동구,27140,대구광역시 동구 동부로6길 31,대구광역시 동구 신천동 701-2,35.87282011,128.6167199682,신천휴먼시아5단지 504동 동편,신천119안전센터,N,2019,4.0,동부소방서,053-605-5323,2024-02-07,POINT (128.6167199682 35.87282011),3024,20240630,22020560,신천1·2동
